SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,latitude,longitude,IS SHORT SALE
Past Sale,Condo/Coop,21 Willow Rd #20,MENLO PARK,CA,94025,829000,2,2,MENLO PARK,1167,1,1976,1,Garage,,Sold,,,,,829000,42065,880000,http://www.redfin.com/CA/Menlo-Park/21-Willow-Rd-94025/unit-20/home/1381946,MLSListings Inc. (MLSLI),ML81452623,Robinson & Co  Realtors,N,Y,37.44992,-122.172875,0
Past Sale,Single Family Residential,634 Fulton St,PALO ALTO,CA,94301,1998000,2,2,PALO ALTO,1286,4186,1972,1,Garage,,Sold,,,,42269,2188000,42297,2000000,http://www.redfin.com/CA/Palo-Alto/634-Fulton-St-94301/home/545308,MLSListings Inc. (MLSLI),ML81501716,Keller Williams Palo Alto,N,Y,37.449969,-122.154402,0
Past Sale,Condo/Coop,21 Willow Rd #13,MENLO PARK,CA,94025,699000,1,1,MENLO PARK,898,90377,1976,1,Garage,,Sold,,,,,699000,42195,728000,http://www.redfin.com/CA/Menlo-Park/21-Willow-Rd-94025/unit-13/home/1392328,MLSListings Inc. (MLSLI),ML81467351,Coldwell Banker,N,Y,37.449976,-122.172932,0
Past Sale,Single Family Residential,755 Forest Ave,PALO ALTO,CA,94301,3998000,4,4,PALO ALTO,2369,5000,2015,1,Garage,,Sold,,,,,3998000,42207,3795000,http://www.redfin.com/CA/Palo-Alto/755-Forest-Ave-94301/home/545304,MLSListings Inc. (MLSLI),ML81468513,Keller Williams Palo Alto,N,Y,37.450005,-122.153815,0
Past Sale,Single Family Residential,840 Homer Ave,Palo Alto,CA,94301,,4,3,94301,2583,,1922,,,,,,,,,,42136,4250100,http://www.redfin.com/CA/Palo-Alto/840-Homer-Ave-94301/home/1195787,,,,N,Y,37.450065,-122.150973,
Past Sale,Single Family Residential,738 DeSoto,PALO ALTO,CA,94303,2295000,3,2,PALO ALTO,1843,7405,1952,0,,,Sold,,,,,2295000,42290,2755000,http://www.redfin.com/CA/Palo-Alto/738-De-Soto-Dr-94303/home/544864,MLSListings Inc. (MLSLI),ML81513804,Alain Pinel Realtors,N,Y,37.450076,-122.136751,0
Past Sale,Single Family Residential,27 Woodhill Dr,Redwood City,CA,94061,,3,2.5,94061,2870,,1985,,,,,,,,,,42117,2318000,http://www.redfin.com/CA/Redwood-City/27-Woodhill-Dr-94061/home/1324514,,,,N,Y,37.450112,-122.255571,
Past Sale,Single Family Residential,494 Sequoia Ave,REDWOOD CITY,CA,94061,2498000,4,3.5,REDWOOD CITY,3525,9810,2003,2,Garage,,Sold,,,,,2498000,42235,2600000,http://www.redfin.com/CA/Redwood-City/494-Sequoia-Ave-94061/home/1154993,MLSListings Inc. (MLSLI),ML81483114,Coldwell Banker,N,Y,37.450198,-122.222659,0
Past Sale,Single Family Residential,835 Homer Ave,PALO ALTO,CA,94301,4998000,5,4.5,PALO ALTO,3000,7500,2015,1,Garage,,Sold,,,,42137,499800000,42150,4988000,http://www.redfin.com/CA/Palo-Alto/835-Homer-Ave-94301/home/905600,MLSListings Inc. (MLSLI),ML81465118,Alain Pinel Realtors,N,Y,37.45031,-122.151602,0
Past Sale,Single Family Residential,627 Fulton St,PALO ALTO,CA,94301,3500000,5,4.5,PALO ALTO,2328,6299,1924,4,Garage,,Sold,,,,,3500000,42307,3700000,http://www.redfin.com/CA/Palo-Alto/627-Fulton-St-94301/home/778563,MLSListings Inc. (MLSLI),ML81519305,RE/MAX Star Properties,N,Y,37.450385,-122.154209,0
Past Sale,Single Family Residential,1801 Idyllwild Ave,REDWOOD CITY,CA,94061,1495000,4,2,REDWOOD CITY,1840,6338,1976,2,Garage,,Sold,,,,,1495000,42262,1615000,http://www.redfin.com/CA/Redwood-City/1801-Idyllwild-Ave-94061/home/2041329,MLSListings Inc. (MLSLI),ML81512217,Coldwell Banker,N,Y,37.450527,-122.225646,0
Past Sale,Single Family Residential,731 De Soto Dr,Palo Alto,CA,94303,,5,3,94303,1941,,1952,,,,,,,,,,42061,3020000,http://www.redfin.com/CA/Palo-Alto/731-De-Soto-Dr-94303/home/1627930,,,,N,Y,37.450631,-122.136982,
Past Sale,Single Family Residential,101 Waverley St,Palo Alto,CA,94301,,2,1.5,94301,1183,,1900,,,,,,,,,,42117,5000000,http://www.redfin.com/CA/Palo-Alto/101-Waverley-St-94301/home/1482478,,,,N,Y,37.450645,-122.165394,
Past Sale,Single Family Residential,588 Jackson Dr,PALO ALTO,CA,94303,3750000,5,3,PALO ALTO,2086,8011,1950,2,Garage,,Sold,,,,,3750000,42284,3820000,http://www.redfin.com/CA/Palo-Alto/588-Jackson-Dr-94303/home/905568,MLSListings Inc. (MLSLI),ML81516000,Dwellings,N,Y,37.450709,-122.132979,0
Past Sale,Single Family Residential,1241 University Dr,MENLO PARK,CA,94025,1850000,3,2,MENLO PARK,1610,5500,1937,1,Garage,,Sold,,,,,1850000,42067,2075000,http://www.redfin.com/CA/Menlo-Park/1241-University-Dr-94025/home/1568353,MLSListings Inc. (MLSLI),ML81451747,Alain Pinel Realtors,N,Y,37.450748,-122.188346,0
Past Sale,Single Family Residential,345 Webster St,PALO ALTO,CA,94301,2395000,2,2,PALO ALTO,1704,5600,1941,2,Garage,,Sold,,,,,2395000,42065,2500000,http://www.redfin.com/CA/Palo-Alto/345-Webster-St-94301/home/1135737,MLSListings Inc. (MLSLI),ML81447664,Alain Pinel Realtors,N,Y,37.450768,-122.159516,0
Past Sale,Single Family Residential,2774 Delaware Ave,Redwood City,CA,94061,,3,2,94061,1440,,1950,,,,,,,,,,42103,1352000,http://www.redfin.com/CA/Redwood-City/2774-Delaware-Ave-94061/home/1871293,,,,N,Y,37.45078,-122.232297,
Past Sale,Single Family Residential,438 Sequoia Ave,REDWOOD CITY,CA,94061,1249000,3,2,REDWOOD CITY,1610,6970,1953,2,Garage,,Sold,,,,,1249000,42215,1250000,http://www.redfin.com/CA/Redwood-City/438-Sequoia-Ave-94061/home/1592688,MLSListings Inc. (MLSLI),ML81471050,RE/MAX Star Properties,N,Y,37.450806,-122.223669,0
Past Sale,Single Family Residential,350 Claremont Way,MENLO PARK,CA,94025,2600000,3,3,MENLO PARK,1990,8066,1953,2,Garage,,Sold,,,,,2600000,42230,2675000,http://www.redfin.com/CA/Menlo-Park/350-Claremont-Way-94025/home/1516933,MLSListings Inc. (MLSLI),ML81485645,Zane MacGregor,N,Y,37.450815,-122.169718,0
Past Sale,Single Family Residential,1253 University Dr,Menlo Park,CA,94025,,2,1,94025,1030,,1938,,,,,,,,,,42079,2060000,http://www.redfin.com/CA/Menlo-Park/1253-University-Dr-94025/home/1953213,,,,N,Y,37.450825,-122.188489,
Past Sale,Single Family Residential,179 Santiago Ave,REDWOOD CITY,CA,94061,1399000,3,2,REDWOOD CITY,1980,6120,1965,2,Garage,,Sold,,,,,1399000,42203,1345000,http://www.redfin.com/CA/Redwood-City/179-Santiago-Ave-94061/home/1135401,MLSListings Inc. (MLSLI),ML81458028,Marquis Properties,N,Y,37.450888,-122.228707,0
Past Sale,Single Family Residential,802 Center Dr,PALO ALTO,CA,94301,3750000,5,3.5,PALO ALTO,3150,10009,1954,2,Garage,,Sold,,,,,3750000,42145,4500000,http://www.redfin.com/CA/Palo-Alto/802-Center-Dr-94301/home/878084,MLSListings Inc. (MLSLI),ML81465160,Alain Pinel Realtors,N,Y,37.450917,-122.143426,0
Past Sale,Single Family Residential,1966 Edgewood Dr,PALO ALTO,CA,94303,2250000,4,2,PALO ALTO,1610,6970,1956,2,Garage,,Sold,,,,,2250000,42241,2250000,http://www.redfin.com/CA/Palo-Alto/1966-Edgewood-Dr-94303/home/1177444,MLSListings Inc. (MLSLI),ML81485348,Pantano Properties,N,Y,37.450932,-122.127209,0
Past Sale,Single Family Residential,482 Waverley St,MENLO PARK,CA,94025,1699000,4,2,MENLO PARK,1630,6600,1952,2,,,Sold,,,,,1699000,42297,1800000,http://www.redfin.com/CA/Menlo-Park/482-Waverley-St-94025/home/2011885,MLSListings Inc. (MLSLI),ML81516511,Alain Pinel Realtors,N,Y,37.45097,-122.174884,0
Past Sale,Condo/Coop,659 Roble Ave Unit 4 653,Menlo Park,CA,94025,,4,3,94025,1540,,1995,,,,,,,,,,42079,28000,http://www.redfin.com/CA/Menlo-Park/659-Roble-Ave-94025/unit-4-653/home/1337240,,,,N,Y,37.450976,-122.179883,
Past Sale,Single Family Residential,353 Santa Clara Ave,Redwood City,CA,94061,,4,1.5,94061,1870,,1937,,,,,,,,,,42132,925000,http://www.redfin.com/CA/Redwood-City/353-Santa-Clara-Ave-94061/home/2030029,,,,N,Y,37.4510379,-122.225351,
Past Sale,Townhouse,4024 Farm Hill Blvd Apt 1,Redwood City,CA,94061,,2,1.5,94061,1016,,1973,,,,,,,,,,42104,740000,http://www.redfin.com/CA/Redwood-City/4024-Farm-Hill-Blvd-94061/unit-1/home/987625,,,,N,Y,37.451157,-122.2615569,
Past Sale,Single Family Residential,1576 Hamilton Ave,PALO ALTO,CA,94303,2975000,3,2,PALO ALTO,2046,8750,1948,2,Garage,,Sold,,,,,2975000,42209,3700000,http://www.redfin.com/CA/Palo-Alto/1576-Hamilton-Ave-94303/home/1221175,MLSListings Inc. (MLSLI),ML81483877,Alain Pinel Realtors,N,Y,37.45121,-122.135358,0
Past Sale,Multi-Family (2-4 Unit),1918-1920 Woodside Rd,REDWOOD CITY,CA,94061,957500,4,,REDWOOD CITY,1872,6750,1952,2,Garage,,Sold,,,,,957500,42216,1050000,http://www.redfin.com/CA/Redwood-City/1918-Woodside-Rd-94061/home/1947831,MLSListings Inc. (MLSLI),ML81483327,8z Real Estate,N,Y,37.451224,-122.230937,0
Past Sale,Single Family Residential,1463 Pitman Ave,Palo Alto,CA,94301,,4,3,94301,2126,,1957,,,,,,,,,,42062,3100000,http://www.redfin.com/CA/Palo-Alto/1463-Pitman-Ave-94301/home/1244757,,,,N,Y,37.451229,-122.140465,
Past Sale,Condo/Coop,4004 Farm Hl #105,REDWOOD CITY,CA,94061,629500,3,2,REDWOOD CITY,1157,286494,1973,0,,,Sold,,,,,629500,42110,710000,http://www.redfin.com/CA/Redwood-City/4004-Farm-Hill-Blvd-94061/unit-105/home/984885,MLSListings Inc. (MLSLI),ML81455005,SC Properties,N,Y,37.45124,-122.26173,0
Past Sale,Condo/Coop,4008 Farm Hill Blvd #104,REDWOOD CITY,CA,94061,649950,3,2,REDWOOD CITY,1157,286494,1973,0,,,Sold,,,,,649950,42297,730000,http://www.redfin.com/CA/Redwood-City/4008-Farm-Hill-Blvd-94061/unit-104/home/1374573,MLSListings Inc. (MLSLI),ML81514401,Intero Real Estate Services,N,Y,37.45124,-122.26173,0
Past Sale,Condo/Coop,4000 Farm Hill Blvd #201,REDWOOD CITY,CA,94061,679000,3,2,REDWOOD CITY,1157,286494,1973,0,,,Sold,,,,,679000,42237,806000,http://www.redfin.com/CA/Redwood-City/4000-Farm-Hill-Blvd-94061/unit-201/home/2007136,MLSListings Inc. (MLSLI),ML81485582,Lehr Real Estate,N,Y,37.45124,-122.26173,0
Past Sale,Townhouse,4028 Farm Hill Blvd Apt 6,Redwood City,CA,94061,,2,1.5,94061,1016,,1973,,,,,,,,,,42184,740000,http://www.redfin.com/CA/Redwood-City/4028-Farm-Hill-Blvd-94061/unit-6/home/2053749,,,,N,Y,37.45124,-122.26173,
Past Sale,Condo/Coop,4008 Farm Hill Blvd Apt 103,Redwood City,CA,94061,,2,1,94061,916,,1973,,,,,,,,,,42125,630000,http://www.redfin.com/CA/Redwood-City/4008-Farm-Hill-Blvd-94061/unit-103/home/1491515,,,,N,Y,37.45124,-122.26173,
Past Sale,Condo/Coop,4012 Farm Hill Blvd Apt 303,Redwood City,CA,94061,,2,1,94061,916,,1973,,,,,,,,,,42074,470000,http://www.redfin.com/CA/Redwood-City/4012-Farm-Hill-Blvd-94061/unit-303/home/2049103,,,,N,Y,37.45124,-122.26173,
Past Sale,Condo/Coop,4004 Farm Hill Blvd Apt 308,Redwood City,CA,94061,,3,2,94061,1157,,1973,,,,,,,,,,42053,683000,http://www.redfin.com/CA/Redwood-City/4004-Farm-Hill-Blvd-94061/unit-308/home/1811756,,,,N,Y,37.45124,-122.26173,
Past Sale,Single Family Residential,4 Manor Pl,MENLO PARK,CA,94025,1890000,3,2,MENLO PARK,1550,7622,1953,2,Garage,,Sold,,,,,1890000,42263,2020000,http://www.redfin.com/CA/Menlo-Park/4-Manor-Pl-94025/home/859988,MLSListings Inc. (MLSLI),ML81500094,Alain Pinel Realtors,N,Y,37.451364,-122.171992,0
Past Sale,Single Family Residential,1321 Martin Ave,PALO ALTO,CA,94301,4900000,4,3,PALO ALTO,3350,8679,1961,0,,,Sold,,,,,4900000,42317,4900000,http://www.redfin.com/CA/Palo-Alto/1321-Martin-Ave-94301/home/1322053,MLSListings Inc. (MLSLI),ML81519245,Alain Pinel Realtors,N,Y,37.451402,-122.144694,0
Past Sale,Single Family Residential,425 Middlefield Rd,PALO ALTO,CA,94301,2500000,3,2,PALO ALTO,1769,9375,1925,4,Garage,,Sold,,,,42311,2695000,42324,2500000,http://www.redfin.com/CA/Palo-Alto/425-Middlefield-Rd-94301/home/853739,MLSListings Inc. (MLSLI),ML81516968,Midtown Realty,N,Y,37.451407,-122.157356,0
Past Sale,Single Family Residential,1084 Fife Ave,PALO ALTO,CA,94301,2898000,4,2.5,PALO ALTO,2553,5500,1980,2,Garage,,Sold,,,,,2898000,42195,3250000,http://www.redfin.com/CA/Palo-Alto/1084-Fife-Ave-94301/home/1800404,MLSListings Inc. (MLSLI),ML81459189,Alain Pinel Realtors,N,Y,37.451422,-122.1490954,0
Past Sale,Single Family Residential,1045 Eden Bower Ln,REDWOOD CITY,CA,94061,1798000,4,3.5,REDWOOD CITY,2790,10100,1972,2,Garage,,Sold,,,,,1798000,42116,2175000,http://www.redfin.com/CA/Redwood-City/1045-Eden-Bower-Ln-94061/home/1162918,MLSListings Inc. (MLSLI),ML81459581,Alain Pinel Realtors,N,Y,37.451436,-122.257805,0
Past Sale,Single Family Residential,538 Rhodes Dr,PALO ALTO,CA,94303,2498000,3,2,PALO ALTO,1580,8276,1950,2,Garage,,Sold,,,,,2498000,42185,3000000,http://www.redfin.com/CA/Palo-Alto/538-Rhodes-Dr-94303/home/542702,MLSListings Inc. (MLSLI),ML81469582,Alain Pinel Realtors,N,Y,37.45148,-122.131413,0
Past Sale,Single Family Residential,1935 Alameda De Las Pulgas,REDWOOD CITY,CA,94061,1330000,4,3,REDWOOD CITY,2070,6844,1952,2,Garage,,Sold,,,,,1330000,42087,1525000,http://www.redfin.com/CA/Redwood-City/1935-Alameda-de-las-Pulgas-94061/home/880593,MLSListings Inc. (MLSLI),ML81455091,Alain Pinel Realtors,N,Y,37.4515389,-122.234035,0
Past Sale,Single Family Residential,131 Santiago Ave,Redwood City,CA,94061,,1,1,94061,850,,1930,,,,,,,,,,42174,800000,http://www.redfin.com/CA/Redwood-City/131-Santiago-Ave-94061/home/2055388,,,,N,Y,37.451561,-122.229649,
Past Sale,Single Family Residential,644 Seneca St,Palo Alto,CA,94301,,4,3,94301,2408,,2000,,,,,,,,,,42123,7000000,http://www.redfin.com/CA/Palo-Alto/644-Seneca-St-94301/home/1761127,,,,N,Y,37.451671,-122.152549,
Past Sale,Single Family Residential,532 Buena Vista Ave,Redwood City,CA,94061,,3,2,94061,1450,,1951,,,,,,,,,,42048,1485000,http://www.redfin.com/CA/Redwood-City/532-Buena-Vista-Ave-94061/home/1932214,,,,N,Y,37.451706,-122.219465,
Past Sale,Single Family Residential,758 Center Dr,PALO ALTO,CA,94301,4995000,4,3.5,PALO ALTO,3091,8493,1992,2,Garage,,Sold,,,,,4995000,42279,4995000,http://www.redfin.com/CA/Palo-Alto/758-Center-Dr-94301/home/762100,MLSListings Inc. (MLSLI),ML81513867,Alain Pinel Realtors,N,Y,37.45173,-122.143408,0
Past Sale,Single Family Residential,1031 Fife Ave,PALO ALTO,CA,94301,2095000,3,2,PALO ALTO,1521,5000,1954,1,Garage,,Sold,,,,,2095000,42095,2750000,http://www.redfin.com/CA/Palo-Alto/1031-Fife-Ave-94301/home/657091,MLSListings Inc. (MLSLI),ML81456919,Sereno Group,N,Y,37.45176,-122.149998,0
Past Sale,Single Family Residential,1087 Fife Ave,Palo Alto,CA,94301,,5,2.5,94301,3086,,1970,,,,,,,,,,42060,3900000,http://www.redfin.com/CA/Palo-Alto/1087-Fife-Ave-94301/home/766806,,,,N,Y,37.451761,-122.149077,
Past Sale,Single Family Residential,1417 Pitman Ave,PALO ALTO,CA,94301,3500000,5,3,PALO ALTO,2809,9260,1958,2,Garage,,Sold,,,,,3500000,42222,4600000,http://www.redfin.com/CA/Palo-Alto/1417-Pitman-Ave-94301/home/1522094,MLSListings Inc. (MLSLI),ML81496525,Keller Williams Palo Alto,N,Y,37.451821,-122.141993,0
Past Sale,Single Family Residential,470 Beresford Ave,REDWOOD CITY,CA,94061,1695000,3,2.5,REDWOOD CITY,2700,6100,1988,2,Garage,,Sold,,,,,1695000,42130,1965000,http://www.redfin.com/CA/Redwood-City/470-Beresford-Ave-94061/home/1776473,MLSListings Inc. (MLSLI),ML81463236,Coldwell Banker,N,Y,37.451885,-122.221974,0
Past Sale,Single Family Residential,1413 Pitman Ave,PALO ALTO,CA,94301,3498000,4,2.5,PALO ALTO,2328,8610,1957,2,Garage,,Sold,,,,,3498000,42075,4150000,http://www.redfin.com/CA/Palo-Alto/1413-Pitman-Ave-94301/home/1158451,MLSListings Inc. (MLSLI),ML81453603,Sereno Group,N,Y,37.451895,-122.142219,0
Past Sale,Condo/Coop,4016 Farm Hill Blvd Apt 107,Redwood City,CA,94061,,2,1,94061,916,,1973,,,,,,,,,,42170,658000,http://www.redfin.com/CA/Redwood-City/4016-Farm-Hill-Blvd-94061/unit-107/home/1888753,,,,N,Y,37.4519216,-122.2625579,
Past Sale,Single Family Residential,1712 W Selby Ln,REDWOOD CITY,CA,94061,1128000,3,3,REDWOOD CITY,1900,9420,1950,2,Garage,,Sold,,,,,1128000,42340,1550000,http://www.redfin.com/CA/Redwood-City/1712-W-Selby-Ln-94061/home/1524905,MLSListings Inc. (MLSLI),ML81522562,Keller Williams San Carlos,N,Y,37.451934,-122.224334,0
Past Sale,Single Family Residential,180 Santa Clara Ave,Redwood City,CA,94061,,3,2.5,94061,1720,,1968,,,,,,,,,,42117,1100000,http://www.redfin.com/CA/Redwood-City/180-Santa-Clara-Ave-94061/home/1361458,,,,N,Y,37.451969,-122.228169,
Past Sale,Single Family Residential,544 Patricia Ln,PALO ALTO,CA,94303,2998000,3,2,PALO ALTO,1387,7054,1950,2,Garage,,Sold,,,,,2998000,42349,3000000,http://www.redfin.com/CA/Palo-Alto/544-Patricia-Ln-94303/home/932922,MLSListings Inc. (MLSLI),ML81519817,Zane MacGregor,N,Y,37.451983,-122.133261,0
Past Sale,Single Family Residential,1453 Kings Ln,PALO ALTO,CA,94303,2800000,3,2,PALO ALTO,1339,8277,1950,2,Garage,,Sold,,,,,2800000,42355,3000000,http://www.redfin.com/CA/Palo-Alto/1453-Kings-Ln-94303/home/542928,MLSListings Inc. (MLSLI),ML81518883,Coldwell Banker,N,Y,37.451986,-122.141,0
Past Sale,Single Family Residential,86 Michaels Way,ATHERTON,CA,94027,8998000,6,7.5,ATHERTON,7820,28500,2008,2,Garage,,Sold,,,,,8998000,42103,8980000,http://www.redfin.com/CA/Atherton/86-Michaels-Way-94027/home/1999802,MLSListings Inc. (MLSLI),ML81453714,Alain Pinel Realtors,N,Y,37.452027,-122.192496,0
Past Sale,Single Family Residential,2736 Delaware Ave,REDWOOD CITY,CA,94061,1375000,3,2,REDWOOD CITY,1850,7830,1949,2,Garage,,Sold,,,,,1375000,42110,1650000,http://www.redfin.com/CA/Redwood-City/2736-Delaware-Ave-94061/home/1316404,MLSListings Inc. (MLSLI),ML81459548,Economic Concepts,N,Y,37.452084,-122.231658,0
Past Sale,Single Family Residential,936 Boyce Ave,PALO ALTO,CA,94301,1895000,2,1,PALO ALTO,1173,5200,1937,1,Garage,,Sold,,,,42152,1998000,42180,1950000,http://www.redfin.com/CA/Palo-Alto/936-Boyce-Ave-94301/home/1498431,MLSListings Inc. (MLSLI),ML81463742,Dreyfus Sotheby's International Realty,N,Y,37.452102,-122.150083,0
Past Sale,Single Family Residential,3980 Lonesome Pine Rd,REDWOOD CITY,CA,94061,1595000,4,3,REDWOOD CITY,2620,10540,1970,2,Garage,,Sold,,,,,1595000,42241,1735000,http://www.redfin.com/CA/Redwood-City/3980-Lonesome-Pine-Rd-94061/home/1307997,MLSListings Inc. (MLSLI),ML81497774,Coldwell Banker,N,Y,37.452198,-122.259103,0
Past Sale,Single Family Residential,1489 Dana Ave,PALO ALTO,CA,94301,2995000,3,2,PALO ALTO,1856,7200,1946,3,Garage,,Sold,,,,,2995000,42243,3046875,http://www.redfin.com/CA/Palo-Alto/1489-Dana-Ave-94301/home/1761094,MLSListings Inc. (MLSLI),ML81496502,Sereno Group,N,Y,37.452215,-122.138536,0
Past Sale,Single Family Residential,258 MIDDLEFIELD Rd,Palo Alto,CA,94301,1800000,3,1,Palo Alto,1356,5600,1925,2,Garage,,Sold,,,,,1800000,42038,1750000,http://www.redfin.com/CA/Palo-Alto/258-Middlefield-Rd-94301/home/1147482,MLSListings Inc. (MLSLI),ML81434808,Coldwell Banker,N,Y,37.452218,-122.159656,0
Past Sale,Single Family Residential,258 MIDDLEFIELD Rd,Palo Alto,CA,94301,1800000,3,1,Palo Alto,1356,5600,1925,2,Garage,,Sold,,,,,1800000,42038,1750000,http://www.redfin.com/CA/Palo-Alto/258-Middlefield-Rd-94301/home/1147482,MLSListings Inc. (MLSLI),ML81434808,Coldwell Banker,N,Y,37.452218,-122.159656,0
Past Sale,Condo/Coop,1307 Crane St,MENLO PARK,CA,94025,1695000,3,2.5,MENLO PARK,2000,1045,1988,2,Garage,,Sold,,,,,1650000,42089,1720000,http://www.redfin.com/CA/Menlo-Park/1307-Crane-St-94025/home/1912326,MLSListings Inc. (MLSLI),ML81455212,Pacific Union International,N,Y,37.452219,-122.188668,0
Past Sale,Single Family Residential,644 Hawthorne Ave,PALO ALTO,CA,94301,1950000,2,3,PALO ALTO,1378,5227,2002,1,Garage,,Sold,,,,,1950000,42039,2300000,http://www.redfin.com/CA/Palo-Alto/644-Hawthorne-Ave-94301/home/1560229,MLSListings Inc. (MLSLI),ML81448262,Alain Pinel Realtors,N,Y,37.452225,-122.1611826,0
Past Sale,Single Family Residential,644 Hawthorne Ave,PALO ALTO,CA,94301,1950000,2,3,PALO ALTO,1378,5227,2002,1,Garage,,Sold,,,,,1950000,42039,2300000,http://www.redfin.com/CA/Palo-Alto/644-Hawthorne-Ave-94301/home/1560229,MLSListings Inc. (MLSLI),ML81448262,Alain Pinel Realtors,N,Y,37.452225,-122.1611826,0
Past Sale,Single Family Residential,70 Fox Hollow Ln,REDWOOD CITY,CA,94062,1995000,5,3.5,REDWOOD CITY,3767,20068,1990,3,Garage,,Sold,,,,42156,2198000,42193,2100000,http://www.redfin.com/CA/Redwood-City/70-Fox-Hollow-Ln-94062/home/1943002,MLSListings Inc. (MLSLI),ML81464074,Coldwell Banker,N,Y,37.452278,-122.267058,0
Past Sale,Single Family Residential,2749 Carolina Ave,REDWOOD CITY,CA,94061,1595000,5,2,REDWOOD CITY,1995,6050,1951,2,Garage,,Sold,,,,,1595000,42314,1600000,http://www.redfin.com/CA/Redwood-City/2749-Carolina-Ave-94061/home/877890,MLSListings Inc. (MLSLI),ML81516229,Alain Pinel Realtors,N,Y,37.452292,-122.233042,0
Past Sale,Single Family Residential,655 Newell Rd,PALO ALTO,CA,94303,2300000,3,2,PALO ALTO,1744,7000,1954,2,Garage,,Sold,,,,,2300000,42138,2625000,http://www.redfin.com/CA/Palo-Alto/655-Newell-Rd-94303/home/1068667,MLSListings Inc. (MLSLI),ML81457834,Coldwell Banker,N,Y,37.452297,-122.137602,0
Past Sale,Single Family Residential,1523 Hamilton Ave,PALO ALTO,CA,94303,4988000,4,3.5,PALO ALTO,3309,9225,2012,0,,,Sold,,,,,4988000,42348,5000000,http://www.redfin.com/CA/Palo-Alto/1523-Hamilton-Ave-94303/home/670739,MLSListings Inc. (MLSLI),ML81517925,Deleon Realty,N,Y,37.452307,-122.136415,0
Past Sale,Condo/Coop,1330 University Dr #57,MENLO PARK,CA,94025,1945000,3,2,MENLO PARK,1845,61243,1973,1,Garage,,Sold,,,,,1945000,42041,1900000,http://www.redfin.com/CA/Menlo-Park/1330-University-Dr-94025/unit-57/home/1364573,MLSListings Inc. (MLSLI),ML81448034,Alain Pinel Realtors,N,Y,37.4523335,-122.1899559,0
Past Sale,Condo/Coop,1330 University Dr Apt 57,Menlo Park,CA,94025,,3,2,94025,1845,,1973,,,,,,,,,,42041,1900000,http://www.redfin.com/CA/Menlo-Park/1330-University-Dr-94025/unit-57/home/1555606,,,,N,Y,37.4523335,-122.1899559,
Past Sale,Condo/Coop,1330 University Dr #37,MENLO PARK,CA,94025,1345000,2,2,MENLO PARK,1490,61243,1973,1,Garage,,Sold,,,,,1345000,42268,1400000,http://www.redfin.com/CA/Menlo-Park/1330-University-Dr-94025/unit-37/home/1756308,MLSListings Inc. (MLSLI),ML81484763,Stanford Property,N,Y,37.4523335,-122.1899559,0
Past Sale,Single Family Residential,3943 Lonesome Pine Rd,Redwood City,CA,94061,,4,3,94061,2370,,1969,,,,,,,,,,42067,1858000,http://www.redfin.com/CA/Redwood-City/3943-Lonesome-Pine-Rd-94061/home/1184907,,,,N,Y,37.452397,-122.25747,
Past Sale,Single Family Residential,1102 Forest Ave,PALO ALTO,CA,94301,4998000,4,3.5,PALO ALTO,4000,9826,1996,2,Garage,,Sold,,,,,4998000,42160,5100000,http://www.redfin.com/CA/Palo-Alto/1102-Forest-Ave-94301/home/1796494,MLSListings Inc. (MLSLI),ML81466362,Alain Pinel Realtors,N,Y,37.452427,-122.148578,0
Past Sale,Single Family Residential,1094 Forest Ave,PALO ALTO,CA,94301,4998000,4,4,PALO ALTO,3861,7570,1996,2,Garage,,Sold,,,,,4998000,42250,5300000,http://www.redfin.com/CA/Palo-Alto/1094-Forest-Ave-94301/home/1055223,MLSListings Inc. (MLSLI),ML81499787,Alain Pinel Realtors,N,Y,37.452429,-122.148784,0
Past Sale,Single Family Residential,920 Hamilton Ave,PALO ALTO,CA,94301,8500000,6,6.5,PALO ALTO,4019,11250,2015,1,Garage,,Sold,,,,,8500000,42095,8650000,http://www.redfin.com/CA/Palo-Alto/920-Hamilton-Ave-94301/unit-AE/home/542385,MLSListings Inc. (MLSLI),ML81457944,Keller Williams Palo Alto,N,Y,37.452487,-122.152568,0
Past Sale,Condo/Coop,1982 W Bayshore Rd Apt 226,East Palo Alto,CA,94303,,2,2,94303,1197,,2002,,,,,,,,,,42104,187500,http://www.redfin.com/CA/East-Palo-Alto/1982-W-Bayshore-Rd-94303/unit-226/home/17307832,,,,N,Y,37.452502,-122.128835,
